date,gdp_diff,cpi,interest,ppi,une,cps,gdp_gap,lm_positive,lm_negative,vader_positive,vader_negative,words_count,recession,cpi_diff,une_diff,ppi_diff,interest_diff,cps_diff,subprime,covid
2017-04-01,20579.0,1.5333333333333332,1.168,3.898501249012913,9.233333333333334,17.066666666666666,21322.45590590313,0.03318880246119145,0.056534148215979185,0.13199999999999998,0.06085714285714286,2568.1428571428573,0,-0.20000000000000018,-0.33333333333333215,-0.7460037052194375,-0.23243333333333327,-1.3000000000000007,0,0
2017-07-01,18108.0,1.4666666666666668,1.1219333333333334,3.4500209626340137,9.0,16.333333333333332,30914.677339729853,0.032197855671913585,0.0551000081608539,0.11693103448275863,0.0586551724137931,2629.0344827586205,0,-0.06666666666666643,-0.23333333333333428,-0.44848028637889925,-0.04606666666666648,-0.7333333333333343,0,0
2017-10-01,22250.899999999907,1.4000000000000001,0.9914000000000001,3.8395571017975496,8.766666666666667,18.599999999999998,45310.256231558975,0.03187325499242308,0.0584011688363829,0.11794444444444446,0.06175,2616.1944444444443,0,-0.06666666666666665,-0.2333333333333325,0.3895361391635359,-0.1305333333333334,2.2666666666666657,0,0
2018-01-01,1857.1000000000931,1.2666666666666666,1.1568,3.0036618758607037,8.633333333333333,21.666666666666668,40052.7415839904,0.03198362917927245,0.0580036048226951,0.12128571428571429,0.05889285714285714,2631.9285714285716,0,-0.13333333333333353,-0.13333333333333464,-0.835895225936846,0.1654,3.06666666666667,0,0
2018-04-01,12980.099999999627,1.7333333333333334,1.2163333333333333,4.472553709662637,8.366666666666667,20.900000000000002,46710.863489476964,0.030009170644173574,0.057186084604264484,0.12360714285714285,0.06717857142857143,3606.3928571428573,0,0.4666666666666668,-0.2666666666666657,1.468891833801933,0.059533333333333216,-0.7666666666666657,0,0
2018-07-01,1759.9000000003725,2.1333333333333333,1.2946666666666669,5.619221791630889,8.033333333333333,22.633333333333336,42968.31907698419,0.03469644921025398,0.05522996137182893,0.1251,0.055349999999999996,2364.7,0,0.3999999999999999,-0.3333333333333339,1.1466680819682527,0.07833333333333359,1.7333333333333343,0,0
2018-10-01,15087.899999999907,1.8999999999999997,1.3911333333333333,4.475347081177847,8.0,24.2,53371.0111857946,0.033223763750520593,0.055727734040919144,0.1284722222222222,0.06155555555555556,2551.75,0,-0.23333333333333361,-0.033333333333333215,-1.1438747104530425,0.09646666666666648,1.5666666666666629,0,0
2019-01-01,19620.0,1.4333333333333333,1.1043,2.6195122908767066,7.833333333333333,20.633333333333333,69093.88745576935,0.033570589323584726,0.05201678975988314,0.12706666666666666,0.054566666666666666,2476.366666666667,0,-0.46666666666666634,-0.16666666666666696,-1.8558347903011403,-0.2868333333333333,-3.5666666666666664,0,0
2019-04-01,5521.299999999814,1.4000000000000001,0.7987333333333333,2.047030695567129,7.666666666666667,21.566666666666666,71443.6386447777,0.03542639583468292,0.05576482235908372,0.13523076923076924,0.0545,2154.6923076923076,0,-0.033333333333333215,-0.16666666666666607,-0.5724815953095774,-0.30556666666666676,0.9333333333333336,0,0
2019-07-01,6456.399999999907,0.9333333333333332,0.168,0.27311984128241434,7.466666666666666,20.5,75348.37183103058,0.02993549320293741,0.054847151194001346,0.10694117647058823,0.055352941176470584,2525.176470588235,0,-0.4666666666666669,-0.20000000000000107,-1.7739108542847148,-0.6307333333333333,-1.0666666666666664,0,0
2019-10-01,-1696.6999999997206,1.0,0.26676666666666665,0.10942527631098131,7.5,20.433333333333334,71569.54181858758,0.02920578783281484,0.05470123331641974,0.1251764705882353,0.060882352941176464,2932.0,1,0.06666666666666676,0.0333333333333341,-0.16369456497143303,0.09876666666666664,-0.06666666666666643,0,0
2020-01-01,-94673.1000000001,1.0999999999999999,0.2726,0.402097324542404,7.366666666666667,21.833333333333332,-24913.58932088595,0.028929106015302058,0.05759227630872038,0.12895,0.0629,2549.25,1,0.09999999999999987,-0.13333333333333286,0.2926720482314227,0.005833333333333357,1.3999999999999986,0,1
2020-04-01,-301344.0,0.2333333333333333,0.4610666666666667,-2.7893284459526897,7.7,26.766666666666666,-328037.6904793605,0.032874353820928175,0.06677505873588246,0.11286666666666667,0.08113333333333334,2381.3333333333335,1,-0.8666666666666666,0.33333333333333304,-3.1914257704950937,0.18846666666666667,4.933333333333334,0,1
2020-07-01,289591.2999999998,-0.033333333333333326,0.16806666666666667,-0.9618163836859547,8.533333333333333,15.733333333333334,-40423.15955548128,0.02899328848042418,0.060250698177301464,0.11334999999999999,0.06885,2659.9,0,-0.2666666666666666,0.833333333333333,1.827512062266735,-0.29300000000000004,-11.033333333333331,0,1
2020-10-01,-8245.599999999627,-0.3,-0.04876666666666666,-0.05389122388687769,8.266666666666666,14.833333333333334,-50863.77089134231,0.03066086792051542,0.06041638418299531,0.122,0.06796296296296296,2766.8518518518517,0,-0.26666666666666666,-0.2666666666666675,0.907925159799077,-0.21683333333333332,-0.9000000000000004,0,1
2021-01-01,-2518.100000000093,1.0333333333333334,0.049533333333333325,3.806536493368173,8.233333333333333,16.466666666666665,-55791.43435431784,0.030829237958631205,0.059826759790122176,0.1193684210526316,0.06547368421052631,2491.5263157894738,0,1.3333333333333335,-0.033333333333333215,3.8604277172550505,0.09829999999999998,1.633333333333331,0,1
2021-04-01,56660.89999999991,1.8333333333333333,0.2952333333333333,10.376849812696896,8.066666666666666,22.8,-1719.1699549769983,0.029975048167376214,0.05614184533622741,0.12205263157894737,0.06463157894736841,2583.2631578947367,0,0.7999999999999998,-0.16666666666666607,6.570313319328724,0.24569999999999997,6.333333333333336,0,1
2021-07-01,59017.700000000186,2.8666666666666667,0.14016666666666666,12.1214626887988,7.466666666666666,31.266666666666666,54601.17194258142,0.02937324260947395,0.059630956512426225,0.10683333333333334,0.07183333333333333,2867.5833333333335,0,1.0333333333333334,-0.6000000000000005,1.744612876101904,-0.15506666666666663,8.466666666666665,0,0
2021-10-01,7810.899999999907,4.666666666666667,0.3146,15.132357056421734,7.1000000000000005,38.56666666666667,59677.41545547964,0.030507094077050448,0.05585312597173034,0.10815151515151515,0.06151515151515152,2920.6969696969695,0,1.8000000000000003,-0.36666666666666536,3.0108943676229334,0.17443333333333333,7.300000000000004,0,0
